346638.6711743946,4070386.21399006
346638.6717267035,4070386.263999752
346638.67227901245,4070386.3140094434
346638.67283132137,4070386.364019135
346638.6733836303,4070386.4140288266
346638.6739359392,4070386.4640385183
346638.6744882481,4070386.51404821
346638.67504055705,4070386.5640579015
346638.67559286597,4070386.614067593
346638.6761451749,4070386.6640772847
346638.6766974838,4070386.7140869764
346638.67724979273,4070386.764096668
346638.67780210165,4070386.8141063596
346638.6783544106,4070386.8641160512
346638.6789067195,4070386.914125743
346638.6794590284,4070386.9641354345
346638.68001133733,4070387.014145126
346638.68056364625,4070387.0641548177
346638.6811159552,4070387.1141645093
346638.6816682641,4070387.164174201
346638.682220573,4070387.2141838926
346638.68277288193,4070387.264193584
346638.68332519085,4070387.314203276
346638.6838774998,4070387.3642129675
346638.6844298087,4070387.414222659
346638.6849821176,4070387.4642323507
346638.68553442654,4070387.5142420423
346638.68608673546,4070387.564251734
346638.6866390444,4070387.6142614256
346638.6871913533,4070387.664271117
346638.6877436622,4070387.714280809
346638.68829597114,4070387.7642905004
346638.68884828006,4070387.814300192
346638.689400589,4070387.8643098837
346638.6899528979,4070387.9143195753
346638.6905052068,4070387.964329267
346638.69105751574,4070388.0143389585
346638.69160982466,4070388.06434865
346638.6921621336,4070388.114358342
346638.6927144425,4070388.1643680334
346638.6932667514,4070388.214377725
346638.69381906034,4070388.2643874167
346638.69437136926,4070388.3143971083
346638.6949236782,4070388.3644068
346638.6954759871,4070388.4144164915
346638.696028296,4070388.464426183
346638.69658060494,4070388.5144358748
346638.69713291386,4070388.5644455664
346638.6976852228,4070388.614455258
346638.6982375317,4070388.6644649496
346638.6987898406,4070388.7144746413
346638.69934214954,4070388.764484333
346638.69989445846,4070388.8144940245
346638.7004467674,4070388.864503716
346638.7009990763,4070388.9145134077
346638.7015513852,4070388.9645230994
346638.70210369414,4070389.014532791
346638.70265600306,4070389.0645424826
346638.703208312,4070389.114552174
346638.7037606209,4070389.164561866
346638.7043129298,4070389.2145715575
346638.70486523875,4070389.264581249
346638.70541754767,4070389.3145909407
346638.7059698566,4070389.3646006323
346638.7065221655,4070389.414610324
346638.7070744744,4070389.4646200156
346638.70762678335,4070389.514629707
346638.70817909227,4070389.564639399
346638.7087314012,4070389.6146490905
346638.7092837101,4070389.664658782
346638.709836019,4070389.7146684737
346638.71038832795,4070389.7646781653
346638.71094063687,4070389.814687857
346638.7114929458,4070389.8646975486
346638.7120452547,4070389.91470724
346638.71259756363,4070389.964716932
346638.71314987255,4070390.0147266234
346638.71370218147,4070390.064736315
346638.7142544904,4070390.1147460067
346638.7148067993,4070390.1647556983
346638.71535910823,4070390.21476539
346638.71591141715,4070390.2647750815
346638.7164637261,4070390.314784773
346638.717016035,4070390.364794465
346638.7175683439,4070390.4148041564
346638.71812065283,4070390.464813848
346638.71867296175,4070390.5148235396
346638.7192252707,4070390.5648332313
346638.7197775796,4070390.614842923
346638.7203298885,4070390.6648526145
346638.72088219743,4070390.714862306
346638.72143450635,4070390.7648719978
346638.7219868153,4070390.8148816894
346638.7225391242,4070390.864891381
346638.7230914331,4070390.9149010726
346638.72364374204,4070390.9649107642
346638.72419605096,4070391.014920456
346638.7247483599,4070391.0649301475
346638.7253006688,4070391.114939839
346638.7258529777,4070391.1649495307
346638.72640528664,4070391.2149592224
346638.72695759556,4070391.264968914
346638.7275099045,4070391.3149786056
346638.7280622134,4070391.364988297
346638.7286145223,4070391.414997989
346638.72916683124,4070391.4650076805
346638.72971914016,4070391.515017372
346638.7302714491,4070391.5650270637
346638.730823758,4070391.6150367553
346638.7313760669,4070391.665046447
346638.73192837584,4070391.7150561386
346638.73248068476,4070391.76506583
346638.7330329937,4070391.815075522
346638.7335853026,4070391.8650852134
346638.7341376115,4070391.915094905
346638.73468992044,4070391.9651045967
346638.73524222936,4070392.0151142883
346638.7357945383,4070392.06512398
346638.7363468472,4070392.1151336716
346638.7368991561,4070392.165143363
346638.73745146504,4070392.215153055
346638.73800377396,4070392.2651627464
346638.7385560829,4070392.315172438
346638.7391083918,4070392.3651821297
346638.7396607007,4070392.4151918213
346638.74021300965,4070392.465201513
346638.74076531857,4070392.5152112045
346638.7413176275,4070392.565220896
346638.7418699364,4070392.615230588
346638.7424222453,4070392.6652402794
346638.74297455425,4070392.715249971
346638.74352686317,4070392.7652596626
346638.7440791721,4070392.8152693543
346638.744631481,4070392.865279046
346638.7451837899,4070392.9152887375
346638.74573609885,4070392.965298429
346638.74628840777,4070393.0153081208
346638.7468407167,4070393.0653178124
346638.7473930256,4070393.115327504
346638.74794533453,4070393.1653371956
346638.74849764345,4070393.2153468872
346638.74904995237,4070393.265356579
346638.7496022613,4070393.3153662705
346638.7501545702,4070393.365375962
346638.75070687913,4070393.4153856537
346638.75125918805,4070393.4653953454
346638.751811497,4070393.515405037
346638.7523638059,4070393.5654147286
346638.7529161148,4070393.61542442
346638.75346842373,4070393.665434112
346638.75402073265,4070393.7154438035
346638.7545730416,4070393.765453495
346638.7551253505,4070393.8154631867
346638.7556776594,4070393.8654728783
346638.75622996833,4070393.91548257
