346643.29805108026,4070387.7533952305
346643.29769504874,4070387.8036206737
346643.2973390172,4070387.853846117
346643.2969829857,4070387.90407156
346643.29662695416,4070387.9542970033
346643.29627092264,4070388.0045224465
346643.2959148911,4070388.0547478897
346643.2955588596,4070388.104973333
346643.29520282807,4070388.155198776
346643.29484679655,4070388.2054242194
346643.294490765,4070388.2556496626
346643.2941347335,4070388.305875106
346643.293778702,4070388.356100549
346643.29342267045,4070388.406325992
346643.29306663893,4070388.4565514354
346643.2927106074,4070388.5067768786
346643.2923545759,4070388.557002322
346643.29199854436,4070388.607227765
346643.29164251284,4070388.657453208
346643.2912864813,4070388.7076786514
346643.2909304498,4070388.7579040946
346643.29057441826,4070388.808129538
346643.29021838674,4070388.858354981
346643.2898623552,4070388.9085804243
346643.2895063237,4070388.9588058675
346643.28915029217,4070389.0090313107
346643.28879426065,4070389.059256754
346643.2884382291,4070389.109482197
346643.2880821976,4070389.1597076403
346643.2877261661,4070389.2099330835
346643.28737013455,4070389.2601585267
346643.287014103,4070389.31038397
346643.2866580715,4070389.360609413
346643.28630204,4070389.4108348563
346643.28594600846,4070389.4610602995
346643.28558997693,4070389.5112857427
346643.2852339454,4070389.561511186
346643.2848779139,4070389.611736629
346643.28452188236,4070389.6619620724
346643.28416585084,4070389.7121875156
346643.2838098193,4070389.762412959
346643.2834537878,4070389.812638402
346643.28309775627,4070389.862863845
346643.28274172475,4070389.9130892884
346643.2823856932,4070389.9633147316
346643.2820296617,4070390.013540175
346643.2816736302,4070390.063765618
346643.28131759865,4070390.113991061
346643.2809615671,4070390.1642165044
346643.2806055356,4070390.2144419476
346643.2802495041,4070390.264667391
346643.27989347256,4070390.314892834
346643.27953744103,4070390.3651182773
346643.2791814095,4070390.4153437205
346643.278825378,4070390.4655691637
346643.27846934646,4070390.515794607
346643.27811331494,4070390.56602005
346643.2777572834,4070390.6162454933
346643.2774012519,4070390.6664709365
346643.27704522037,4070390.7166963797
346643.27668918885,4070390.766921823
346643.2763331573,4070390.817147266
346643.2759771258,4070390.8673727093
346643.2756210943,4070390.9175981525
346643.27526506275,4070390.9678235957
346643.2749090312,4070391.018049039
346643.2745529997,4070391.068274482
346643.2741969682,4070391.1184999254
346643.27384093666,4070391.1687253686
346643.27348490513,4070391.218950812
346643.2731288736,4070391.269176255
346643.2727728421,4070391.319401698
346643.27241681056,4070391.3696271414
346643.27206077904,4070391.4198525846
346643.2717047475,4070391.470078028
346643.271348716,4070391.520303471
346643.27099268447,4070391.570528914
346643.27063665295,4070391.6207543574
346643.2702806214,4070391.6709798006
346643.2699245899,4070391.721205244
346643.2695685584,4070391.771430687
346643.26921252685,4070391.8216561303
346643.2688564953,4070391.8718815735
346643.2685004638,4070391.9221070167
346643.2681444323,4070391.97233246
346643.26778840076,4070392.022557903
346643.26743236923,4070392.0727833463
346643.2670763377,4070392.1230087895
346643.2667203062,4070392.1732342327
346643.26636427466,4070392.223459676
346643.26600824314,4070392.273685119
346643.2656522116,4070392.3239105623
346643.2652961801,4070392.3741360055
346643.26494014857,4070392.4243614487
346643.26458411705,4070392.474586892
346643.2642280855,4070392.524812335
346643.263872054,4070392.5750377784
346643.2635160225,4070392.6252632216
346643.26315999095,4070392.675488665
346643.2628039594,4070392.725714108
346643.2624479279,4070392.775939551
346643.2620918964,4070392.8261649944
346643.26173586486,4070392.8763904376
346643.26137983333,4070392.926615881
346643.2610238018,4070392.976841324
346643.2610237996,4070392.976841346
346643.2271749364,4070393.074918297
346643.1933260732,4070393.166229314
346643.15947720996,4070393.251034416
346643.1256283467,4070393.3295936184
346643.0917794835,4070393.4021669393
346643.05793062027,4070393.469014395
346643.02408175706,4070393.530396003
346642.99023289385,4070393.5865717796
346642.95638403064,4070393.637801743
346642.9225351674,4070393.684345909
346642.88868630416,4070393.7264642958
346642.85483744094,4070393.7644169196
346642.82098857773,4070393.798463798
346642.7871397145,4070393.828864947
346642.7532908513,4070393.855880385
346642.7194419881,4070393.879770128
346642.6855931249,4070393.900794193
346642.6517442616,4070393.9192125984
346642.6178953984,4070393.9352853596
346642.5840465352,4070393.9492724948
